month,0_总指数,0_农产品,0_矿产品,0_煤油电,1_国外资产,1_储备资产,1_准备金存款,1_库存现金,1_对政府债权,1_对中央银行债权,1_对其他存款性公司债权,1_对其他金融机构债权,1_对非金融机构债权,1_对其他居民部门债权,1_其他资产,1_对非金融机构及住户负债,1_纳入广义货币的存款,1_单位活期存款,1_单位定期存款,1_个人存款,1_不纳入广义货币的存款,1_可转让存款,1_其他存款,1_其他负债,1_对中央银行负债,1_对其他存款性公司负债,1_对其他金融性公司负债,1_国外负债,1_债券发行,1_实收资本,1_其他负债.1,1_总负债,2_国外净资产,2_国内信贷,2_对政府债权(净),2_对非金融部门债权,2_对其他金融部门债权,2_货币和准货币,2_货币,2_流通中现金,2_活期存款,2_准货币,2_定期存款,2_储蓄存款,2_其他存款,2_不纳入广义货币的存款,2_债券,2_实收资本,2_其他(净),3_一特别提款权单位折合人民币(期末数),3_一美元折合人民币(期末数),3_一美元折合人民币(平均数),4_M0,4_M1,4_M2,5_外汇,5_货币黄金,5_其他国外资产,5_对政府债权,5_对其他存款性公司债权,5_对其他金融性公司债权,5_对非金融性公司债权,5_其他资产,5_货币发行,5_其他存款,5_不计入储备货币的金融性公司存款,5_发行债券,5_国外负债,5_政府存款,5_自有资金,5_其他负债,5_总负债,6_各项存款,6_流通中货币,6_对国际金融机构负债,6_各项贷款,6_在国际金融机构资产,6_资金运用总计,7_各项存款,7_各项贷款,7_资金运用总计,8_各项存款,8_对国际金融机构负债,8_各项贷款,8_在国际金融机构资产,8_资金运用总计
2020/6,97.7,109.1,102.0,87.4,67183.74,217384.93,211431.23,5953.69,337983.53,0.0,307125.89,257348.62,1192614.55,582070.23,121668.53,1948426.34,1827086.34,524858.56,399039.85,903187.93,50241.03,16798.53,33442.5,71098.98,112609.47,116114.15,192415.61,17768.76,289588.47,68198.92,71098.98,3083380.02,266549.11,2351762.0,314981.13,1774684.78,262096.09,2134948.66,604317.97,79459.41,524858.56,1530630.69,399039.85,903187.93,228402.91,50241.03,289588.47,68418.68,75114.28,9.7236,7.0795,7.0867,79459.41,604317.97,2134948.66,211742.47,2855.63,3734.49,15250.24,111618.6,4747.46,0.0,13982.4,85413.1,222925.45,4749.82,950.0,1198.45,38252.64,219.75,10222.08,363931.3,2074780.26,79459.41,5.97,1651998.58,1537.57,2483853.48,7783.89,8643.09,12026.62,2129886.33,5.97,1713187.32,1537.57,2348047.84
2020/7,98.5,109.6,101.8,89.9,68166.37,205380.23,200080.65,5299.57,341669.52,0.0,310534.93,245729.26,1200741.15,589575.94,123517.93,1932306.95,1805052.76,511325.43,397800.88,895926.45,50882.3,17879.7,33002.61,76371.88,107275.17,116005.23,210295.45,17508.28,296225.2,68693.06,76371.88,3085315.32,267953.46,2355170.66,314361.89,1790317.09,250491.68,2125458.46,591192.64,79867.21,511325.43,1534265.83,397800.88,895926.45,240538.49,50882.3,296225.2,68912.81,81645.34,9.871,6.9848,7.0088,79867.21,591192.64,2125458.46,211723.16,2855.63,3796.14,15250.24,106614.95,4762.43,0.0,12922.35,85166.78,212006.09,4876.51,950.0,1079.54,42557.88,219.75,11068.35,357924.9,2075582.83,79867.21,5.91,1661925.21,1562.97,2499115.23,7936.75,8835.24,12244.32,2131019.48,5.91,1723637.56,1562.97,2363693.06
2020/8,98.9,107.9,103.5,91.1,68297.11,205927.0,200534.97,5392.03,350584.23,6.17,311190.52,245026.26,1211153.62,597894.1,128845.56,1952772.09,1821449.95,521246.39,400253.63,899949.94,51691.08,18656.69,33034.39,79631.05,114131.7,112821.04,206629.79,17057.69,302486.06,69283.08,79631.05,3118924.57,268463.51,2376881.66,318041.34,1809047.71,249792.6,2136836.91,601289.1,80042.71,521246.39,1535547.81,400253.63,899949.94,235344.24,51691.08,302486.06,69502.83,84828.29,9.7282,6.8605,6.9346,80042.71,601289.1,2136836.91,211684.91,2855.63,3821.39,15250.24,113772.74,4766.34,0.0,12901.04,85434.74,212735.26,5031.21,950.0,1137.83,47793.13,219.75,11750.36,365052.29,2094948.16,80042.71,5.82,1674708.18,1533.74,2519185.84,8195.07,9028.07,12480.58,2151170.44,5.82,1736645.24,1533.74,2383720.88
2020/9,98.7,106.1,103.7,91.1,69990.7,219441.36,213748.76,5692.6,355754.94,6.17,311280.51,245142.09,1218410.76,607405.65,121551.23,1976994.74,1847107.55,519941.25,407659.25,919507.05,52849.76,19161.8,33687.96,77037.43,119562.53,110277.61,204214.9,17474.91,307571.96,70577.36,77037.43,3148983.4,269648.15,2406930.95,331230.85,1825816.4,249883.7,2164084.8,602312.12,82370.87,519941.25,1561772.69,407659.25,919507.05,234606.39,52849.76,307571.96,70797.11,81275.47,9.5836,6.8101,6.8148,82370.87,602312.12,2164084.8,211625.4,2855.63,3732.02,15250.24,123619.62,4741.61,0.0,12903.17,88063.47,227579.82,5292.63,950.0,1080.69,39774.34,219.75,11767.0,374727.69,2110774.4,82370.87,5.78,1693665.4,1502.7,2537815.79,8486.67,8994.27,12658.5,2168569.5,5.78,1754917.27,1502.7,2401697.83
2020/10,98.5,102.8,105.3,90.2,70934.69,207674.24,202352.97,5321.27,357929.94,6.17,307995.76,236131.83,1220961.65,611686.42,126784.89,1960933.39,1831026.15,528145.97,393029.58,909850.6,53546.11,20749.73,32796.38,76361.13,120903.97,107463.39,207452.87,18081.79,309355.55,70756.89,76361.13,3140105.57,270056.89,2396806.13,323285.82,1832648.06,240872.25,2149720.42,609182.41,81036.43,528145.97,1540538.01,393029.58,909850.6,237657.83,53546.11,309355.55,70976.64,83264.29,9.4556,6.7232,6.7111,81036.43,609182.41,2149720.42,211577.49,2855.63,3752.09,15250.24,120745.14,4740.42,0.0,12891.7,86357.71,216022.68,5275.5,950.0,981.22,49894.37,219.75,12111.49,371812.72,2106803.09,81036.43,5.7,1700563.15,1482.66,2547045.29,8776.04,9231.8,12998.35,2165806.19,5.7,1762630.38,1482.66,2411573.19
2020/11,99.0,100.0,106.4,90.6,68537.62,219638.76,214346.91,5291.85,359271.09,6.17,314756.19,241871.97,1228287.62,619113.0,130591.2,1975576.64,1845262.38,537038.56,391958.56,916265.25,53864.22,21862.3,32001.92,76450.04,125071.52,113659.48,216698.34,17051.32,311649.88,71903.26,76450.04,3182073.61,268685.65,2420776.57,326749.63,1847400.62,246626.31,2172002.55,618632.17,81593.61,537038.56,1553370.39,391958.56,916265.25,245146.57,53864.22,311649.88,72123.01,79822.56,9.4167,6.5782,6.6088,81593.61,618632.17,2172002.55,211636.8,2855.63,3716.98,15250.24,130987.49,4754.34,0.0,12787.85,86885.46,227633.09,5106.09,900.0,1010.06,47771.7,219.75,12463.19,381989.33,2127813.68,81593.61,5.62,1714899.83,1476.55,2561804.76,8909.0,9048.47,12803.12,2186418.83,5.62,1774422.46,1476.55,2423741.92
2020/12,100.2,100.6,108.7,92.6,69050.84,232330.79,226822.03,5508.75,363624.95,6.17,309122.76,241873.46,1229057.23,624433.07,120489.84,1987799.1,1858070.14,541266.46,383837.34,932966.35,53519.4,21941.94,31577.46,76209.56,129521.32,115915.91,209083.25,16638.97,312180.25,73346.09,76209.56,3189989.11,269522.17,2440004.58,340193.67,1853490.3,246320.6,2186795.89,625580.99,84314.53,541266.46,1561214.9,383837.34,932966.35,244411.22,53519.4,312180.25,73565.84,83465.37,9.412,6.5249,6.5423,84314.53,625580.99,2186795.89,211308.1,2855.63,3876.25,15250.24,133355.47,4447.14,0.0,16582.7,89823.29,240604.85,4881.82,900.0,929.67,38681.53,219.75,11634.63,387675.54,2125720.88,84314.53,5.59,1727452.07,1532.15,2574701.0,8892.58,8671.67,12506.09,2183744.07,5.59,1784033.85,1532.15,2433622.71
2021/1,101.2,101.8,110.7,93.7,70854.19,213666.0,207456.64,6209.36,365941.32,6.17,305943.46,234103.39,1255113.72,636950.14,133059.33,2012661.82,1882685.42,535938.57,398888.93,947857.92,56406.65,22308.16,34098.5,73569.75,127711.21,111201.17,207917.4,17152.02,312979.37,73338.19,73569.75,3215637.72,270716.13,2458261.16,327662.09,1892063.86,238535.21,2213047.33,625563.81,89625.24,535938.57,1587483.53,398888.93,947857.92,240736.67,56406.65,312979.37,73557.94,72985.99,9.3096,6.4709,6.4771,89625.24,625563.81,2213047.33,211400.06,2855.63,3817.92,15250.24,132072.17,4431.82,0.0,19303.62,95834.6,220987.47,4643.44,900.0,1059.65,53529.47,219.75,11957.07,389131.46,2161418.83,89625.24,4.05,1763234.93,1515.07,2618647.68,9392.16,9122.13,13288.78,2222194.54,4.05,1822263.32,1515.07,2480077.51
2021/2,102.9,101.5,113.9,97.6,71591.61,214626.19,206722.07,7904.12,366694.63,6.17,309097.3,236356.94,1266477.87,638467.28,131846.96,2013323.52,1884789.85,501562.86,402758.22,980468.77,57717.66,22974.95,34742.7,70816.01,123913.65,113681.19,225318.51,16637.73,314107.9,73373.37,70816.01,3235164.96,273226.87,2485291.94,339539.19,1904945.15,240807.6,2236030.26,593487.46,91924.6,501562.86,1642542.8,402758.22,980468.77,259315.81,57717.66,314107.9,73593.12,77069.88,9.3069,6.4713,6.4602,91924.6,593487.46,2236030.26,211634.89,2855.63,4838.29,15250.24,124384.38,4450.66,0.0,19679.08,99828.72,221727.56,4907.13,1000.0,1055.81,42405.69,219.75,11948.5,383093.17,2172935.17,91924.6,4.05,1776828.68,1514.24,2636831.44,9616.59,9149.43,13354.79,2235167.04,4.05,1836037.35,1514.24,2498189.2
2021/3,105.4,101.2,115.2,104.1,73276.57,226613.78,220697.93,5915.85,369140.73,6.17,312619.19,247037.28,1282427.35,649889.18,124429.82,2057725.26,1930914.87,529569.53,401306.69,1000038.64,58157.34,22772.77,35384.57,68653.06,121881.83,115871.86,223191.41,15680.14,320735.76,73606.17,68653.06,3285440.07,275771.61,2531452.71,347671.64,1932316.53,251464.54,2276488.45,616113.17,86543.64,529569.53,1660375.27,401306.69,1000038.64,259029.94,58157.34,320735.76,73825.93,78016.85,9.2973,6.5713,6.5066,86543.64,616113.17,2276488.45,211553.27,2855.63,4805.08,15250.24,124657.22,4427.26,0.0,19224.06,92459.49,234496.67,4947.74,900.0,1038.8,36719.33,219.75,11990.98,382772.77,2209233.14,86543.64,4.09,1804131.37,1492.21,2665192.29,9567.6,9166.94,13340.73,2272104.74,4.09,1864370.09,1492.21,2528155.81
2021/4,107.5,99.7,117.4,111.1,74864.21,217736.84,212490.06,5246.78,371024.36,6.17,306869.97,233606.34,1287329.24,655122.37,130247.07,2038843.12,1911481.92,519618.52,407652.46,984210.94,60215.09,24504.58,35710.51,67146.11,121351.74,112727.79,229434.57,15486.18,322010.29,74547.71,67146.11,3276806.57,277380.73,2522987.47,342519.77,1942451.61,238016.08,2262107.12,605421.89,85803.37,519618.52,1656685.23,407652.46,984210.94,264821.83,60215.09,322010.29,74767.46,81268.23,9.2986,6.4672,6.5204,85803.37,605421.89,2262107.12,211727.11,2855.63,4539.9,15250.24,124490.83,4409.74,0.0,19042.01,91050.15,227627.84,5155.65,900.0,1119.94,43754.83,219.75,12487.31,382315.47,2201981.56,85803.37,4.05,1818816.61,1487.72,2681590.91,10045.2,9232.48,13697.02,2266945.89,4.05,1878524.9,1487.72,2543577.16
2021/5,109.1,100.0,121.0,115.2,75072.23,221951.58,216744.55,5207.03,376146.26,6.17,305513.96,237820.43,1292864.51,661312.11,134443.12,2047717.73,1920491.05,532650.6,402495.21,985345.24,60039.76,25163.2,34876.56,67186.91,120531.57,109916.48,237028.98,15407.59,325098.87,75069.96,67186.91,3305130.36,277901.49,2540505.28,344156.57,1954176.62,242172.09,2275538.07,616828.32,84177.72,532650.6,1658709.75,402495.21,985345.24,270869.3,60039.76,325098.87,75289.71,82440.35,9.2118,6.3682,6.4316,84177.72,616828.32,2275538.07,211939.84,2855.63,4469.77,15250.24,129186.71,4351.67,0.0,18862.92,89384.75,231312.5,4488.76,950.0,1028.39,47239.93,219.75,12292.69,386916.77,2227607.85,84177.72,4.15,1833780.32,1473.9,2698496.68,10139.19,9371.14,13815.38,2292176.22,4.15,1893457.62,1473.9,2560175.64
2021/6,108.1,96.5,121.5,114.9,75390.48,226402.66,221135.53,5267.13,380893.96,6.17,313684.83,247702.44,1303662.91,669907.26,128369.57,2088782.59,1964921.63,553132.39,403886.44,1007902.81,61083.82,25076.31,36007.51,62777.14,121963.08,114713.44,233336.98,15030.43,326374.0,76586.61,62777.14,3346020.28,279923.24,2576104.87,350477.77,1973570.17,252056.93,2317788.36,637479.36,84346.97,553132.39,1680309.0,403886.44,1007902.81,268519.76,61083.82,326374.0,76806.36,73975.57,9.2131,6.4601,6.4228,84346.97,637479.36,2317788.36,212130.2,2855.63,5519.85,15250.24,130900.47,4354.48,0.0,18886.49,89614.1,234880.04,5719.08,900.0,942.49,45666.43,219.75,11955.47,389897.36,2266173.34,84346.97,4.19,1854976.71,1471.93,2722896.16,10190.07,9473.32,13775.91,2332002.19,4.19,1916175.32,1471.93,2586415.8
2021/7,107.9,94.5,121.0,115.3,75726.16,211281.77,206322.17,4959.59,381482.26,6.17,307577.57,237978.5,1305707.87,674041.61,130135.46,2058323.99,1937696.61,535649.48,407866.77,994180.36,59747.54,24802.02,34945.52,60879.84,116630.16,110942.96,244143.63,14982.27,330685.33,76757.05,60879.84,3323937.38,280188.82,2568741.36,346670.77,1979749.48,242321.1,2302153.82,620367.05,84717.56,535649.48,1681786.77,407866.77,994180.36,279739.64,59747.54,330685.33,76976.8,79366.69,9.2253,6.4602,6.4741,84717.56,620367.05,2302153.82,212143.63,2855.63,5410.31,15250.24,121611.82,4342.61,0.0,18887.38,89677.16,220929.97,5406.47,900.0,964.63,50061.74,219.75,12341.91,380501.62,2254852.07,84717.56,4.19,1865808.38,1473.9,2735349.28,9959.95,9444.14,13807.17,2319195.32,4.19,1926819.44,1473.9,2598970.33
2021/8,107.6,93.2,116.3,115.1,76328.2,207475.03,202425.6,5049.43,388518.23,6.17,307808.44,241862.61,1310299.88,679825.06,132276.83,2066243.86,1948069.43,541599.49,408950.37,997519.57,59872.28,24791.54,35080.74,58302.16,116549.2,111114.18,244759.47,14887.09,335677.76,77700.18,58302.16,3344400.46,283614.57,2588986.72,352657.18,1990124.95,246204.6,2312267.68,626658.69,85059.2,541599.49,1685608.98,408950.37,997519.57,279139.04,59872.28,335677.76,77919.94,86863.65,9.2007,6.4679,6.4772,85059.2,626658.69,2312267.68,212123.55,2855.63,8277.75,15250.24,120568.13,4341.99,0.0,16070.19,90108.63,217329.46,5294.08,950.0,1083.46,51111.3,219.75,13390.77,379487.47,2268544.67,85059.2,4.19,1877960.82,4150.69,2757511.81,9996.57,9429.57,14050.57,2333201.46,4.19,1938950.33,4150.69,2621331.83
2021/9,107.9,89.8,114.4,117.6,77155.05,221622.54,216062.82,5559.72,395216.56,32.61,309123.26,241534.2,1321353.6,687715.02,126717.07,2092409.88,1975713.87,537778.58,419569.72,1018365.56,59708.93,24572.91,35136.03,56987.08,122910.99,110801.77,244093.18,14207.99,338569.01,78257.98,56987.08,3380469.91,284819.64,2619074.92,364323.42,2009068.62,245682.88,2342829.7,624645.68,86867.09,537778.58,1718184.02,419569.72,1018365.56,280248.73,59708.93,338569.01,78477.73,84309.19,9.1061,6.4854,6.4599,86867.09,624645.68,2342829.7,212145.89,2855.63,8228.87,15250.24,132450.49,4148.68,0.0,16893.85,92426.82,231914.41,5192.75,950.0,1357.8,46143.39,219.75,13768.72,391973.65,2291807.89,86867.09,5.41,1894591.04,4167.25,2779703.77,9926.71,9414.12,14038.27,2356186.58,5.41,1955645.4,4167.25,2643899.73
2021/10,110.1,92.1,111.4,123.7,77460.62,213073.0,207857.21,5215.79,401586.44,27.19,306425.53,238804.87,1324061.09,692359.47,132446.56,2075803.13,1959327.13,539996.34,413146.22,1006184.57,60383.65,26471.88,33911.77,56092.36,124709.83,107507.03,257020.26,14302.45,342110.94,78910.98,56092.36,3386244.78,285264.42,2618968.27,359590.87,2016420.56,242956.84,2336160.48,626082.12,86085.78,539996.34,1710078.36,413146.22,1006184.57,290747.58,60383.65,342110.94,79130.74,86446.88,9.0449,6.3907,6.4192,86085.78,626082.12,2336160.48,212255.05,2855.63,8151.7,15240.68,133073.72,4151.97,0.0,19190.6,91301.57,223660.97,4790.07,950.0,1156.13,57236.26,219.75,15604.6,394919.35,2299456.85,86085.78,5.38,1902852.75,4163.49,2796473.24,10137.0,9543.86,14194.52,2364239.37,5.38,1963844.71,4163.49,2660297.02
2021/11,109.8,98.2,107.8,123.8,75782.44,214654.71,209492.28,5162.43,405248.86,27.63,307983.24,244218.6,1328002.31,699743.41,133481.05,2094030.28,1978224.54,550048.64,414661.65,1013514.25,60733.11,26950.48,33782.64,55072.63,118985.83,109868.4,256035.7,14131.13,348616.02,80209.61,55072.63,3409142.25,283874.64,2643619.04,367526.26,2027745.72,248347.06,2356012.76,637482.04,87433.41,550048.64,1718530.72,414661.65,1013514.25,290354.82,60733.11,348616.02,80429.37,81702.42,8.9253,6.3794,6.3953,87433.41,637482.04,2356012.76,212609.4,2855.63,8173.97,15240.68,129928.43,4128.46,0.0,20177.69,92595.84,225214.39,4821.12,950.0,1415.67,52963.28,219.75,14934.21,393114.26,2310855.65,87433.41,5.38,1915584.74,4126.4,2812323.75,10180.36,9490.08,14025.56,2375800.23,5.38,1976125.73,4126.4,2675552.72
2021/12,107.5,96.6,104.2,118.6,73885.86,222500.4,217160.75,5339.65,412863.01,21.17,311829.89,246908.23,1333788.51,703434.35,125163.69,2116898.59,2002010.94,556618.2,412951.55,1032441.18,59378.57,26309.16,33069.41,55509.08,118576.17,112651.88,253973.53,14995.78,350551.73,81208.22,55509.08,3430395.13,282994.7,2673428.34,385172.02,2037222.86,251033.45,2382899.56,647443.35,90825.15,556618.2,1735456.21,412951.55,1032441.18,290063.47,59378.57,350551.73,81427.97,82165.2,8.916,6.3757,6.37,90825.15,647443.35,2382899.56,212867.2,2855.63,9380.0,15240.68,128645.47,4125.22,0.0,22588.05,96164.8,233322.53,6053.4,950.0,998.21,42931.68,219.75,15061.88,395702.25,2322500.4,90825.15,5.38,1926902.81,4123.14,2831289.23,9969.41,9129.15,13454.04,2386062.38,5.38,1985107.52,4123.14,2691894.36
2022/1,106.4,93.1,103.4,118.0,75171.98,204599.75,198911.93,5687.82,419411.61,20.69,313649.46,248231.32,1368867.81,711633.66,129014.79,2146876.27,2031766.28,507670.48,437385.2,1086710.6,61371.54,26911.64,34459.89,53738.46,124679.96,113020.25,252647.38,14434.8,350780.65,81648.25,53738.46,3470601.05,285397.08,2717715.97,384870.91,2080501.47,252343.6,2431022.72,613859.35,106188.87,507670.48,1817163.37,437385.2,1086710.6,293067.56,61371.54,350780.65,81868.01,78070.14,8.8509,6.3746,6.3588,106188.87,613859.35,2431022.72,213200.55,2855.63,9640.0,15240.68,134700.09,4112.28,0.0,23376.0,111876.69,219320.61,6040.61,950.0,1036.28,49781.39,219.75,13899.89,403125.23,2360690.54,106188.87,5.37,1966521.17,4138.85,2885863.42,10241.54,9308.02,13901.83,2425976.24,5.37,2025856.05,4138.85,2747645.28
2022/2,106.1,91.7,103.2,118.7,76961.98,216181.67,209226.91,6954.76,422952.5,28.89,313143.8,246559.35,1381206.27,708384.42,137662.99,2156432.36,2040913.25,524384.41,432729.04,1083799.8,62557.1,28194.7,34362.39,52962.01,125384.1,108349.44,266621.38,14430.94,357059.84,82147.36,52962.01,3503081.89,286733.6,2723798.03,383533.7,2089590.69,250673.64,2441488.9,621612.11,97227.7,524384.41,1819876.79,432729.04,1083799.8,303347.95,62557.1,357059.84,82367.11,67058.68,8.8028,6.3222,6.347,97227.7,621612.11,2441488.9,213262.43,2855.63,9718.25,15240.68,137638.35,4114.28,0.0,23399.38,104182.46,224466.22,6918.2,950.0,1633.74,54659.49,219.75,13199.15,406229.0,2386080.47,97227.7,5.35,1978857.03,4116.06,2901217.6,10538.7,9557.01,14159.83,2452708.25,5.35,2039278.33,4116.06,2764260.55
2022/3,106.1,93.9,104.0,121.1,75976.64,226193.23,220597.37,5595.86,428834.64,25.51,320805.46,254970.31,1406256.22,716087.13,131367.28,2215577.25,2101546.13,549921.88,440627.48,1110996.78,62340.73,26320.16,36020.56,51690.39,121211.34,112057.26,260309.47,13104.33,361133.36,82133.96,51690.39,3560516.44,287886.58,2783504.23,402072.54,2122343.35,259088.34,2497688.34,645063.8,95141.92,549921.88,1852624.54,440627.48,1110996.78,301000.29,62340.73,361133.36,82353.71,67874.67,8.7682,6.3482,6.3457,95141.92,645063.8,2497688.34,213494.82,2855.63,9851.87,15240.68,129348.52,4118.03,0.0,23816.35,100737.77,234720.56,7090.1,950.0,1188.03,42002.79,219.75,11816.88,398725.89,2430955.93,95141.92,5.37,2010110.55,4095.37,2935093.35,10463.62,9431.61,13855.15,2497381.05,5.37,2069984.32,4095.37,2797694.12
2022/4,106.3,97.4,105.1,122.3,77545.4,216776.84,211546.79,5230.05,432514.75,46.79,321551.99,250029.61,1412961.54,714066.95,135203.28,2207663.62,2094123.49,540512.52,449668.85,1103942.11,61947.02,25140.89,36806.13,51593.12,114406.46,114020.33,269846.06,13082.82,359905.21,82879.98,51593.12,3560697.14,289543.63,2785603.21,404425.84,2127028.49,254148.89,2499710.9,636139.01,95626.49,540512.52,1863571.88,449668.85,1103942.11,309960.92,61947.02,359905.21,83099.73,70483.98,8.8544,6.6177,6.428,95626.49,636139.01,2499710.9,213318.52,2855.63,10093.45,15240.68,120160.2,4119.28,0.0,23548.27,100856.54,225966.9,7321.34,950.0,1186.55,43329.6,219.75,9505.35,389336.03,2431864.69,95626.49,4.58,2016564.32,4163.89,2949395.64,9975.14,9214.49,13494.48,2497877.17,4.58,2077543.07,4163.89,2814378.05
2022/5,105.1,100.2,100.9,120.3,78917.18,213999.91,208836.61,5163.3,441055.11,83.37,321496.54,257269.09,1425275.73,717039.75,137911.98,2226977.16,2115540.65,549560.66,454597.39,1111382.6,61604.71,25587.78,36016.93,49831.79,113802.19,113846.79,273040.11,12777.1,362122.07,83066.58,49831.79,3593048.66,290324.06,2811237.23,409881.87,2142315.48,259039.88,2527026.15,645107.52,95546.86,549560.66,1881918.63,454597.39,1111382.6,315938.65,61604.71,362122.07,83286.33,67522.01,8.9906,6.6607,6.7071,95546.86,645107.52,2527026.15,213228.67,2855.63,9393.26,15240.68,119480.95,1770.79,0.0,23349.79,100710.16,224375.2,6446.57,950.0,1293.58,46413.92,219.75,4910.57,385319.77,2462241.02,95546.86,4.61,2035448.45,4230.7,2976447.31,9844.68,9098.83,13569.27,2527813.48,4.61,2096053.06,4230.7,2841431.82
2022/6,105.2,103.2,98.1,120.6,79493.28,222108.91,216891.32,5217.59,457334.95,94.93,332538.43,258683.36,1445570.97,725520.42,133306.3,2282192.37,2171827.88,578363.63,457183.96,1136280.29,62021.21,25905.72,36115.49,48343.28,117755.17,120314.6,266918.09,13387.31,368803.04,83320.96,48343.28,3654651.53,290159.17,2858346.34,426827.64,2171091.39,260427.32,2581451.2,674374.81,96011.17,578363.63,1907076.4,457183.96,1136280.29,313612.15,62021.21,368803.04,83540.71,52689.35,8.8892,6.7114,6.6991,96011.17,674374.81,2581451.2,213187.48,2855.63,9322.73,15240.68,126805.26,1743.96,0.0,23398.86,101228.76,233023.13,6441.4,950.0,1312.63,45748.0,219.75,3630.93,392554.6,2510546.99,96011.17,4.62,2063511.81,4201.29,3016584.96,9866.56,8926.19,13499.75,2576765.42,4.62,2123419.07,4201.29,2881581.72
2022/7,103.1,106.5,93.2,116.7,77731.95,211825.66,206821.62,5004.04,458781.59,95.41,328109.19,259179.02,1445836.08,726752.13,136606.49,2265377.94,2157582.0,565323.13,459426.67,1132832.2,60474.89,24876.15,35598.74,47321.05,112905.51,119104.22,277496.98,13856.53,367786.76,83652.86,47321.05,3644917.52,287936.37,2857408.71,423898.88,2172588.21,260921.62,2578078.57,661832.33,96509.19,565323.13,1916246.24,459426.67,1132832.2,323987.38,60474.89,367786.76,83872.61,55132.25,8.906,6.7437,6.7324,96509.19,661832.33,2578078.57,213179.97,2855.63,9579.18,15240.68,119635.4,1742.6,0.0,23394.0,101513.24,222684.05,6025.74,950.0,1553.83,50123.39,219.75,2557.47,385627.47,2510993.9,96509.19,4.97,2070301.63,4222.61,3028226.99,9536.95,8615.16,12727.13,2575308.25,4.97,2128399.68,4222.61,2891861.15
2022/8,102.3,107.6,92.8,114.4,78153.42,211661.18,206596.33,5064.85,459323.95,152.69,326542.21,258708.9,1457599.15,731316.46,139340.94,2283870.05,2175972.04,567373.82,467432.14,1141166.08,59005.59,23028.52,35977.07,48892.42,110889.33,116610.0,271539.23,14141.28,370873.37,84201.62,48892.42,3662798.9,288050.06,2876887.12,427516.98,2188915.61,260454.53,2595068.27,664604.85,97231.03,567373.82,1930463.41,467432.14,1141166.08,321865.19,59005.59,370873.37,84421.37,55568.58,8.9707,6.8906,6.7949,97231.03,664604.85,2595068.27,213157.68,2855.63,9562.37,15240.68,117690.14,1745.62,0.0,24390.16,102295.88,223328.21,6273.57,950.0,1537.76,47047.66,219.75,2989.46,384642.28,2523760.96,97231.03,5.01,2082843.52,4292.4,3043225.64,9112.26,8268.15,12654.88,2586549.93,5.01,2139816.03,4292.4,2907006.62
2022/9,101.7,112.0,95.8,111.8,80498.55,225100.61,219721.56,5379.05,463522.29,157.69,333636.57,257928.0,1482874.54,737909.38,135828.74,2319146.56,2208764.19,565863.11,477617.65,1165283.43,58979.61,22645.79,36333.82,51402.76,120054.51,119575.39,269450.87,15264.62,377861.11,84040.9,51402.76,3717456.37,288207.9,2915491.46,435024.92,2220783.93,259682.61,2626600.92,664535.17,98672.06,565863.11,1962065.75,477617.65,1165283.43,319164.67,58979.61,377861.11,84260.66,55997.06,9.0817,7.0998,6.9621,98672.06,664535.17,2626600.92,213127.04,2855.63,8457.0,15240.68,128810.82,1754.61,0.0,27156.48,104051.11,237780.52,5315.85,950.0,1465.69,43738.05,219.75,3881.28,397402.27,2550054.11,98672.06,5.07,2107581.92,4343.71,3072110.21,8848.78,8158.53,12475.94,2612878.66,5.07,2165505.87,4343.71,2938129.53
2022/10,100.1,111.9,98.1,108.0,79984.22,217280.75,212121.94,5158.81,467582.58,157.76,326130.26,248859.3,1489402.94,737752.68,139116.43,2303407.49,2193320.12,563724.29,469458.35,1160137.48,58307.07,23118.24,35188.83,51780.3,120989.53,112290.26,270898.45,15081.19,380025.47,84121.8,51780.3,3706266.92,287953.21,2906897.99,429313.74,2227155.62,250428.63,2612914.57,662140.99,98416.71,563724.29,1950773.58,469458.35,1160137.48,321177.75,58307.07,380025.47,84341.56,59262.53,9.3589,7.1768,7.1287,98416.71,662140.99,2612914.57,213137.49,2855.63,8743.54,15240.68,129059.88,1569.33,0.0,28264.71,103575.52,229377.98,4963.83,950.0,1686.47,53509.52,219.75,4588.18,398871.25,2548210.07,98416.71,5.12,2113733.7,4472.47,3086681.61,8641.43,7895.2,12179.14,2610227.88,5.12,2170395.95,4472.47,2951846.63
2022/11,99.8,105.0,100.7,107.8,79891.94,217506.11,212410.6,5095.51,473802.84,134.01,337965.8,252693.25,1493940.3,740467.66,140239.11,2324564.83,2218537.21,567302.49,468411.98,1182822.73,58310.8,23621.06,34689.75,47716.82,118734.8,117224.01,278585.05,15907.89,378757.77,84331.49,47716.82,3736641.03,288079.13,2925337.37,436680.25,2234407.96,254249.17,2647008.48,667042.61,99740.12,567302.49,1979965.87,468411.98,1182822.73,328731.16,58310.8,378757.77,84551.24,44788.2,9.3904,7.1769,7.1628,99740.12,667042.61,2647008.48,213773.49,2985.1,9054.88,15240.68,129030.57,1555.92,0.0,29886.98,104835.63,229970.03,5163.92,950.0,1718.39,52363.28,219.75,6306.62,401527.62,2577756.26,99740.12,5.08,2125869.63,4428.92,3104725.76,8621.09,7690.31,12149.23,2639628.96,5.08,2181062.21,4428.92,2968233.06
